full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0071_0_1.jpg,reference,179-71,9;3;7207,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0083_0_0.jpg,reference,179-83,P1,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0083_0_1.jpg,reference,179-83,P1,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0128_0_0.jpg,reference,179-128,7152;TV,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0128_0_1.jpg,reference,179-128,7152;TV,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0158_0_0.jpg,reference,179-158,HP;248,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0158_0_1.jpg,reference,179-158,HP;248,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0161_0_0.jpg,reference,179-161,E;73,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0161_0_1.jpg,reference,179-161,E;73,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0219_0_0.jpg,reference,179-219,7156;TV,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-0219_0_1.jpg,reference,179-219,7156;TV,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1431_0_0.jpg,reference,179-1431,3927;TEVA,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1431_0_1.jpg,reference,179-1431,3927;TEVA,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1899_0_0.jpg,reference,179-1899,7153;TV,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0179-1899_0_1.jpg,reference,179-1899,7153;TV,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0047_0_0.jpg,reference,185-47,E;47,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0047_0_1.jpg,reference,185-47,E;47,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0118_0_0.jpg,reference,185-118,E118,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0118_0_1.jpg,reference,185-118,E118,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0630_0_0.jpg,reference,185-630,E103,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0185-0630_0_1.jpg,reference,185-630,E103,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2129_0_0.jpg,reference,228-2129,R129,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2129_0_1.jpg,reference,228-2129,R129,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2751_0_0.jpg,reference,228-2751,R;751,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2751_0_1.jpg,reference,228-2751,R;751,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2780_0_0.jpg,reference,228-2780,R;2780,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0228-2780_0_1.jpg,reference,228-2780,R;2780,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0040_0_0.jpg,reference,245-40,KC;8,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0040_0_1.jpg,reference,245-40,KC;8,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0084_0_0.jpg,reference,245-84,UPSHER;SMITH;0084;60mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0084_0_1.jpg,reference,245-84,UPSHER;SMITH;0084;60mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0087_0_0.jpg,reference,245-87,UPSHER;SMITH;0087;160mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0087_0_1.jpg,reference,245-87,UPSHER;SMITH;0087;160mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0213_0_0.jpg,reference,245-213,US;10;213,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0245-0213_0_1.jpg,reference,245-213,US;10;213,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0310-0131_0_0.jpg,reference,310-131,ZESTRIL10;131,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0310-0131_0_1.jpg,reference,310-131,ZESTRIL10;131,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0363-0572_0_0.jpg,reference,363-572,L;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0363-0572_0_1.jpg,reference,363-572,L;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0069_0_0.jpg,reference,378-69,M;69,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0069_0_1.jpg,reference,378-69,M;69,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0162_0_0.jpg,reference,378-162,MYLAN;162,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0162_0_1.jpg,reference,378-162,MYLAN;162,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0353_0_0.jpg,reference,378-353,M;NE;30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0353_0_1.jpg,reference,378-353,M;NE;30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0712_0_0.jpg,reference,378-712,M;712,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-0712_0_1.jpg,reference,378-712,M;712,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1175_0_0.jpg,reference,378-1175,M;B4;10;10;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1175_0_1.jpg,reference,378-1175,M;B4;10;10;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1805_0_0.jpg,reference,378-1805,M;L;6,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-1805_0_1.jpg,reference,378-1805,M;L;6,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2097_0_0.jpg,reference,378-2097,M;NE;17,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2097_0_1.jpg,reference,378-2097,M;NE;17,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2264_0_0.jpg,reference,378-2264,MYLAN;2264,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2264_0_1.jpg,reference,378-2264,MYLAN;2264,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2302_0_0.jpg,reference,378-2302,MYLAN;2302,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-2302_0_1.jpg,reference,378-2302,MYLAN;2302,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-3950_0_0.jpg,reference,378-3950,10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-3950_0_1.jpg,reference,378-3950,10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4140_0_0.jpg,reference,378-4140,M;DS;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4140_0_1.jpg,reference,378-4140,M;DS;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4162_0_0.jpg,reference,378-4162,A;P;2;M,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-4162_0_1.jpg,reference,378-4162,A;P;2;M,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5121_0_0.jpg,reference,378-5121,M;F21,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5121_0_1.jpg,reference,378-5121,M;F21,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5125_0_0.jpg,reference,378-5125,M;S25,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-5125_0_1.jpg,reference,378-5125,M;S25,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-6089_0_0.jpg,reference,378-6089,MYLAN;6089,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-6089_0_1.jpg,reference,378-6089,MYLAN;6089,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-6380_0_0.jpg,reference,378-6380,MYLAN;6380,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-6380_0_1.jpg,reference,378-6380,MYLAN;6380,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8200_0_0.jpg,reference,378-8200,MYLAN;8200,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8200_0_1.jpg,reference,378-8200,MYLAN;8200,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8630_0_0.jpg,reference,378-8630,MYLAN;FE;200,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0378-8630_0_1.jpg,reference,378-8630,MYLAN;FE;200,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0170_0_0.jpg,reference,430-170,DF;7;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0170_0_1.jpg,reference,430-170,DF;7;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0472_0_0.jpg,reference,430-472,RSN;35;MG,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0430-0472_0_1.jpg,reference,430-472,RSN;35;MG,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-1866_0_0.jpg,reference,440-1866,Z;Zenith;100;mg;2131,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-1866_0_1.jpg,reference,440-1866,Z;Zenith;100;mg;2131,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-7384_0_0.jpg,reference,440-7384,LANNETT;0586,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-7384_0_1.jpg,reference,440-7384,LANNETT;0586,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-8165_0_0.jpg,reference,440-8165,DAN;DAN;5052,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0440-8165_0_1.jpg,reference,440-8165,DAN;DAN;5052,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0456-1510_0_0.jpg,reference,456-1510,FL;100,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0456-1510_0_1.jpg,reference,456-1510,FL;100,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0469-0607_0_0.jpg,reference,469-607,f;607;05;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0469-0607_0_1.jpg,reference,469-607,f;607;05;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0527-1324_0_0.jpg,reference,527-1324,JSP;544,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0527-1324_0_1.jpg,reference,527-1324,JSP;544,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0527-1345_0_0.jpg,reference,527-1345,JSP;516,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0527-1345_0_1.jpg,reference,527-1345,JSP;516,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0095_0_0.jpg,reference,555-95,b;95;1;4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0095_0_1.jpg,reference,555-95,b;95;1;4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0097_0_0.jpg,reference,555-97,b;97;1,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0097_0_1.jpg,reference,555-97,b;97;1,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0606_0_0.jpg,reference,555-606,555;606;b,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0606_0_1.jpg,reference,555-606,555;606;b,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0701_0_0.jpg,reference,555-701,b;701;150,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0701_0_1.jpg,reference,555-701,b;701;150,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0789_0_0.jpg,reference,555-789,M;Amphet;Salts;30;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0789_0_1.jpg,reference,555-789,M;Amphet;Salts;30;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0790_0_0.jpg,reference,555-790,M;Amphet;Salts;5;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0790_0_1.jpg,reference,555-790,M;Amphet;Salts;5;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0792_0_0.jpg,reference,555-792,M;Amphet;Salts;25;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0792_0_1.jpg,reference,555-792,M;Amphet;Salts;25;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0923_0_0.jpg,reference,555-923,b;923;400,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0923_0_1.jpg,reference,555-923,b;923;400,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0955_0_0.jpg,reference,555-955,barr;955,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0955_0_1.jpg,reference,555-955,barr;955,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0956_0_0.jpg,reference,555-956,barr;956,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0555-0956_0_1.jpg,reference,555-956,barr;956,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0573-2660_0_0.jpg,reference,573-2660,Alavert;D12,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0573-2660_0_1.jpg,reference,573-2660,Alavert;D12,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0574-0106_0_0.jpg,reference,574-106,PAD;0106,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0574-0106_0_1.jpg,reference,574-106,PAD;0106,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0398_0_0.jpg,reference,591-398,0398,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0398_0_1.jpg,reference,591-398,0398,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0453_0_0.jpg,reference,591-453,WATSON;453,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0453_0_1.jpg,reference,591-453,WATSON;453,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0844_0_0.jpg,reference,591-844,WPI;844,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0844_0_1.jpg,reference,591-844,WPI;844,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0861_0_0.jpg,reference,591-861,WATSON;861,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-0861_0_1.jpg,reference,591-861,WATSON;861,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-2317_0_0.jpg,reference,591-2317,VH3,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-2317_0_1.jpg,reference,591-2317,VH3,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-2318_0_0.jpg,reference,591-2318,VH4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-2318_0_1.jpg,reference,591-2318,VH4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-2367_0_0.jpg,reference,591-2367,WPI,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-2367_0_1.jpg,reference,591-2367,WPI,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-3248_0_0.jpg,reference,591-3248,WPI;3248,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-3248_0_1.jpg,reference,591-3248,WPI;3248,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5319_0_0.jpg,reference,591-5319,DAN;5319,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5319_0_1.jpg,reference,591-5319,DAN;5319,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5325_0_0.jpg,reference,591-5325,DAN;DAN;5325,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5325_0_1.jpg,reference,591-5325,DAN;DAN;5325,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5382_0_0.jpg,reference,591-5382,DAN;DAN;5382,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0591-5382_0_1.jpg,reference,591-5382,DAN;DAN;5382,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-2540_0_0.jpg,reference,603-2540,MIA;106,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-2540_0_1.jpg,reference,603-2540,MIA;106,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-4211_0_0.jpg,reference,603-4211,3972;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-4211_0_1.jpg,reference,603-4211,3972;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-5803_0_0.jpg,reference,603-5803,5905;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-5803_0_1.jpg,reference,603-5803,5905;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-6161_0_0.jpg,reference,603-6161,61;61;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0603-6161_0_1.jpg,reference,603-6161,61;61;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2305_0_0.jpg,reference,615-2305,Omeprazole;20;mg;R;158,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2305_0_1.jpg,reference,615-2305,Omeprazole;20;mg;R;158,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2562_0_0.jpg,reference,615-2562,Mylan;183;20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2562_0_1.jpg,reference,615-2562,Mylan;183;20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2563_0_0.jpg,reference,615-2563,Mylan;184;40,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/0615-2563_0_1.jpg,reference,615-2563,Mylan;184;40,False
